2017-03-31 05:00:03;INFO: Wet enough
2017-03-31 05:20:02;INFO: Wet enough
2017-03-31 05:40:03;INFO: Wet enough
2017-04-01 02:00:03;INFO: Wet enough
2017-04-01 02:20:02;INFO: Wet enough
2017-04-01 02:40:03;INFO: Wet enough
2017-04-01 03:00:02;INFO: Wet enough
2017-04-01 03:20:03;INFO: Wet enough
2017-04-01 03:40:02;INFO: Wet enough
2017-04-01 04:00:03;INFO: Wet enough
2017-04-01 04:20:02;INFO: Wet enough
2017-04-01 04:40:03;INFO: Wet enough
2017-04-01 05:00:02;INFO: Wet enough
2017-04-01 05:20:03;INFO: Wet enough
2017-04-01 05:40:02;INFO: Wet enough
2017-04-01 20:41:08;INFO: Wet enough
2017-04-01 20:46:20;INFO: Wet enough
2017-04-01 20:46:45;INFO: Watering 60
2017-04-02 02:00:03;INFO: Wet enough
2017-04-02 02:20:02;INFO: Wet enough
2017-04-02 02:40:03;INFO: Wet enough
2017-04-02 03:00:02;INFO: Wet enough
2017-04-02 03:20:03;INFO: Wet enough
2017-04-02 03:40:02;INFO: Wet enough
2017-04-02 04:00:03;INFO: Wet enough
2017-04-02 04:20:02;INFO: Wet enough
2017-04-02 04:40:03;INFO: Wet enough
2017-04-02 05:00:02;INFO: Wet enough
2017-04-02 05:20:02;INFO: Wet enough
2017-04-02 05:40:02;INFO: Wet enough
2017-04-02 13:21:06;INFO: Wet enough
2017-04-02 18:32:29;INFO: Wet enough
2017-04-03 02:00:02;INFO: Wet enough
2017-04-03 02:20:03;INFO: Wet enough
2017-04-03 02:40:02;INFO: Wet enough
2017-04-03 03:00:03;INFO: Wet enough
2017-04-03 03:20:02;INFO: Wet enough
2017-04-03 03:40:03;INFO: Wet enough
2017-04-03 04:00:02;INFO: Wet enough
2017-04-03 04:20:03;INFO: Wet enough
2017-04-03 04:40:02;INFO: Wet enough
2017-04-03 05:00:03;INFO: Wet enough
2017-04-03 05:20:02;INFO: Wet enough
2017-04-03 05:40:03;INFO: Wet enough
2017-04-04 02:00:02;INFO: Wet enough
2017-04-04 02:20:02;INFO: Wet enough
2017-04-04 02:40:02;INFO: Wet enough
2017-04-04 03:00:03;INFO: Wet enough
2017-04-04 03:20:02;INFO: Wet enough
2017-04-04 03:40:02;INFO: Wet enough
2017-04-04 04:00:02;INFO: Wet enough
2017-04-04 04:20:02;INFO: Wet enough
2017-04-04 04:40:02;INFO: Wet enough
2017-04-04 05:00:02;INFO: Wet enough
2017-04-04 05:20:03;INFO: Wet enough
2017-04-04 05:40:02;INFO: Wet enough
2017-04-05 02:00:03;INFO: Wet enough
2017-04-05 02:20:02;INFO: Wet enough
2017-04-05 02:40:03;INFO: Wet enough
2017-04-05 03:00:02;INFO: Wet enough
2017-04-05 03:20:02;INFO: Wet enough
2017-04-05 03:40:02;INFO: Wet enough
2017-04-05 04:00:03;INFO: Wet enough
2017-04-05 04:20:03;INFO: Wet enough
2017-04-05 04:40:02;INFO: Wet enough
2017-04-05 05:00:02;INFO: Wet enough
2017-04-05 05:20:02;INFO: Wet enough
2017-04-05 05:40:03;INFO: Wet enough
2017-04-06 02:00:02;INFO: Wet enough
2017-04-06 02:20:02;INFO: Wet enough
2017-04-06 02:40:03;INFO: Wet enough
2017-04-06 03:00:02;INFO: Wet enough
2017-04-06 03:20:03;INFO: Wet enough
2017-04-06 03:40:02;INFO: Wet enough
2017-04-06 04:00:03;INFO: Wet enough
2017-04-06 04:20:02;INFO: Wet enough
2017-04-06 04:40:03;INFO: Wet enough
2017-04-06 05:00:02;INFO: Wet enough
2017-04-06 05:20:03;INFO: Wet enough
2017-04-06 05:40:02;INFO: Wet enough
2017-04-07 02:00:03;INFO: Wet enough
2017-04-07 02:20:02;INFO: Wet enough
2017-04-07 02:40:03;INFO: Wet enough
2017-04-07 03:00:02;INFO: Wet enough
2017-04-07 03:20:03;INFO: Wet enough
2017-04-07 03:40:02;INFO: Wet enough
2017-04-07 04:00:03;INFO: Wet enough
2017-04-07 04:20:02;INFO: Wet enough
2017-04-07 04:40:03;INFO: Wet enough
2017-04-07 05:00:02;INFO: Wet enough
2017-04-07 05:20:02;INFO: Wet enough
2017-04-07 05:40:02;INFO: Wet enough
2017-04-08 02:00:02;INFO: Wet enough
2017-04-08 02:20:02;INFO: Wet enough
2017-04-08 02:40:02;INFO: Wet enough
2017-04-08 03:00:02;INFO: Wet enough
2017-04-08 03:20:03;INFO: Wet enough
2017-04-08 03:40:02;INFO: Wet enough
2017-04-08 04:00:02;INFO: Wet enough
2017-04-08 04:20:02;INFO: Wet enough
2017-04-08 04:40:03;INFO: Wet enough
2017-04-08 05:00:02;INFO: Wet enough
2017-04-08 05:20:03;INFO: Wet enough
2017-04-08 05:40:02;INFO: Wet enough
2017-04-09 02:00:03;INFO: Wet enough
2017-04-09 02:20:02;INFO: Wet enough
2017-04-09 02:40:03;INFO: Wet enough
2017-04-09 03:00:02;INFO: Wet enough
2017-04-09 03:20:03;INFO: Wet enough
2017-04-09 03:40:02;INFO: Wet enough
2017-04-09 04:00:03;INFO: Wet enough
2017-04-09 04:20:02;INFO: Wet enough
2017-04-09 04:40:03;INFO: Wet enough
2017-04-09 05:00:02;INFO: Wet enough
2017-04-09 05:20:03;INFO: Wet enough
2017-04-09 05:40:02;INFO: Wet enough
2017-04-09 12:53:56;INFO: Wet enough
2017-04-09 13:06:47;INFO: Wet enough
2017-04-09 13:10:10;INFO: Wet enough
2017-04-09 13:13:15;INFO: Watering 60
2017-04-09 13:42:21;INFO: Wet enough
2017-04-09 13:42:39;INFO: Wet enough
2017-04-09 13:49:21;INFO: Watering 60
2017-04-09 16:21:03;INFO: Watering 60
2017-04-10 02:00:02;INFO: Watering 60
